120.6,109.72,106.747842
118,109.39,106.4117951
115.6,108.96,105.9739717
114.4,109.39,106.4117951
113.9,110.04,107.0737413
114.3,112.31,109.3865816
117.6,111.77,108.8362341
115.4,108.63,105.638011
109,106.04,103.0025486
103.7,104.96,101.9042948
102.3,110.91,107.9599556
104.2,116.53,113.6907247
108.5,58.076,54.73882606
107.5,61.369,58.01045212
113.4,64.483,61.11137315
97.7,65.022,61.64878174
85.3,68.494,65.11507672
84,77.535,74.17539716
82,90.946,87.69394282
80.9,102.02,98.91675996
82.1,108.73,105.7398133
83.9,114.36,111.4767378
85.2,125.49,122.8476871
84.5,163.45,161.874342
83,169.86,168.4957389
82.1,160.88,159.2218615
81,143.63,141.4546447
80.1,125.55,122.9090859
78.1,108.97,105.9841529
76.1,96.934,93.75626908
75.5,86.276,82.97676605
75,78.313,74.9571967
73.5,71.727,68.34953514
71.9,66.339,62.96270191
70.3,62.926,59.56007349
70.1,60.292,56.93956534
69.9,57.298,53.96706429
68.9,55.741,52.4239674
70.4,55.921,52.6022619
71.3,54.125,50.82445575
71.9,51.85,48.57636695
72.1,51.43,48.16182372
71.8,54.664,51.35771871
71.4,134.51,132.0891646
71.8,121.16,118.4194969
73,113.14,110.2326742
73.5,109.85,106.8802344
73.8,106.47,103.4399325
72.4,103.57,100.4914237
71.3,100.57,97.44450417
70.6,97.956,94.79242582
72.2,93.895,90.67767302
73.4,89.834,86.56982278
73,89.06,85.78770942
72.8,88.963,85.68971148
73.2,90.221,86.96097913
73.7,88.48,85.20180531
75.8,85.095,81.78541985
88,83.548,80.22587069
121.2,81.034,77.69396983
137.5,81.711,78.37548148
121.7,83.161,79.83591212
127.9,84.805,81.49298009
151.6,87.996,84.71299465
192.7,90.221,86.96097913
224.4,89.737,86.47179138
229,90.897,87.64439734
218.1,99.02,95.87160381
204.5,105.21,102.1584829
186.9,107.05,104.0299963
173.8,115.85,112.9967793
172.8,122.42,119.707502
158.8,131.12,128.6133349
144.2,122.73,120.0244643
136,126.77,124.1577506
129.2,123.35,120.6584736
122.3,125.28,122.6327993
115.4,127.65,125.0586876
111.3,130.64,128.1214298
113,133.62,131.1763373
138.7,132.65,130.1816952
166.4,130.46,127.9369814
180.4,128.62,126.0520163
209.9,125.02,122.3667653
259.6,124.23,121.5585505
320.1,123.17,120.4743947
371.4,120.8,118.0515825
399.3,119.49,116.713113
407.7,116.33,113.4866079
430.5,115.97,113.1192296
447.2,115.97,113.1192296
415.4,114.66,111.7827291
366.9,111.76,108.8260434
327.8,110.88,107.9293923
296.5,109.74,106.7682097
277.9,109.83,106.859866
293.6,107.28,104.26402
323.3,106.32,103.2873493
315.1,108.34,105.3428038
281.1,110.97,108.0210833
272.8,110.62,107.6645224
281.6,111.06,108.1127771
275.3,108.86,105.8721615
254.4,108.86,105.8721615
230.6,256.33,258.4467709
216.3,254.79,256.8364689
203.2,255.1,257.1606005
187.1,259.42,261.6785796
172.4,259.11,261.3543082
162.3,254.79,256.8364689
153.1,255.41,257.4847422
142.8,260.65,262.9653025
134.7,268.04,270.6993238
128.6,275.74,278.7634801
122.9,280.67,283.929582
118.3,287.76,291.3630229
113.7,311.18,315.9482291
110,332.13,337.9772907
105.4,390.05,399.0351799
100.6,455.06,467.7894078
98,555.8,574.6861905
98.5,656.24,681.5901767
101.5,688.28,715.7470911
102.8,680.58,707.5361679
101.8,677.81,704.5826992
99.3,694.45,722.3274569
94.7,707.39,736.1308202
90.7,689.52,717.069495
89,640.53,664.8512062
88,581.37,601.8746155
87.7,542.55,560.6056459
87,520.68,537.3776082
84.7,504.97,520.7024617
83.6,501.27,516.7764689
83.2,562.4,581.7019961
84.9,538,555.7717697
85.7,522.61,539.4267889
86.8,526.66,543.7273078
88.2,525.04,542.0070315
89,509.25,525.2445144
87.4,485.25,499.7839962
85,465.21,478.5418618
85.3,443.44,455.4852518
87.6,407.6,417.5750542
90.5,376.22,384.4371596
96,356.68,363.8314105
106.7,355.36,362.440273
121.8,351.01,357.8566388
132.8,355.97,363.0831333
148.6,357.69,364.8959167
180.8,391.61,400.682491
227.2,462.78,475.9672264
259,455.59,468.3507556
274.5,415.9,426.3488498
298.2,426.84,437.918637
320.9,469.46,483.045424
344.1,501.96,517.5085747
351.8,530.51,547.8159838
358.8,544.68,562.8687735
363.4,549.95,568.4687947
380.8,573.13,593.1108902
437.2,604.62,626.6130587
523,618.39,641.2717502
531.7,603.61,625.5380802
480,625.88,649.2472875
516,833.57,870.9033941
641.5,829.55,866.6052348
751.5,832.26,869.502721
754.4,794,828.6072473
731.2,704.29,732.8236546
741.4,655.46,680.7589448
781.4,669.46,695.6807194
743.8,674.29,700.8298103
657.5,656.67,682.0484263
655.9,644.89,669.496161
677.2,629.38,652.9746813
665.6,601.59,623.3882087
628.9,561.72,580.9790922
579.5,544.2,562.3587598
526.3,541.89,559.9044255
473.8,538.67,556.4835278
430.1,529.81,547.0725502
393.7,552.66,571.3488533
358.1,621.03,644.0827174
323.1,778.8,812.3673203
293.1,980.57,1028.240833
270.5,1016.7,1066.955672
251.3,957.52,1003.550191
234.7,909.39,952.016936
220.1,937.18,981.7681443
208.4,1054,1106.940219
209.2,1171.4,1189.191005
228.5,1241.5,1228.15042
261.7,1203.2,1206.950378
319.7,1109.5,1166.462693
417.4,1006.7,1056.238677
503.7,951.69,997.3063047
481.7,850.6,889.1146726
419.8,776.71,810.1346584
436.7,739.06,769.9288322
499.5,805.32,840.7043908
549.2,927.59,971.5001559
582.2,1073.6,1127.957054
587.7,1184,1196.245244
553.8,1251.7,1233.762702
532.4,1234.9,1224.511498
574.8,1147.6,1175.802039
622.6,1053.8,1106.725783
594.3,1027.7,1078.745715
569,1031.5,1082.818963
613,1084.2,1139.325014
667.8,1082.7,1137.716268
691.1,1107.4,1164.209909
673.4,1135.5,1194.357925
636.4,1154.3,1179.579821
599.1,1113.3,1170.53927
544.2,1023.3,1074.02953
478,934.42,978.8128919
425,858.33,897.3823834
397.6,766.67,799.4104629
385.5,700.41,728.6846569
366.5,638.47,662.6567387
347.2,585.67,606.4487205
334.9,537.58,555.3256006
323.7,300.02,304.2272951
313,314.75,319.6997608
307.3,352.09,358.9945298
305.6,399.65,409.1745977
300.9,435.95,447.5575089
292,417.09,427.6070668
289,396.76,406.1216818
282.7,413.07,423.3569068
272.2,441.33,453.2516739
263.3,475.63,489.5848743
253.6,504.16,519.842944
242.9,487.86,502.551754
235.7,463.02,476.2215002
230.7,465.63,478.9868858
225.8,477.1,491.1431263
218.6,503.4,519.036505
211.8,533.57,551.0660479
208.8,574.17,594.2168789
205.8,570.04,589.8250213
202.7,525.79,542.8034444
196.3,493.35,508.3744592
189.4,461.5,474.6111411
185,448.78,461.1389076
194.5,426.39,437.4426158
252,392.69,401.8230161
325.3,358.61,365.8656225
331.8,327.03,332.6116086
314.5,308.72,313.3637221
338.5,289.26,292.9362582
411.6,270.78,273.5682519
513.4,259.36,261.6158166
564.5,399.23,408.7308934
579.6,396.65,406.0054897
619.6,382.63,391.2017627
598.4,356.71,363.8630286
528,340.51,346.7978477
493.9,319.02,324.1881792
490.7,300.38,304.6052314
478.6,285.7,289.2027708
459.1,275.19,278.187281
440.6,267.72,270.3643144
421,257.34,259.5030133
398,244.84,246.4383938
372.6,234.86,236.0201298
356.2,227.85,228.7093479
339.1,220.71,221.2692826
321.2,213.9,214.1792769
307.3,205.5,205.4426435
299.6,197.23,196.8511791
294.8,189.96,189.3072204
294.5,182.42,181.4921158
295.6,176.21,175.062817
294.5,172.7,171.431907
296.2,169.73,168.361373
300.5,161.2,159.5520587
301.4,147.78,145.7230137
300.8,136.73,134.366999
298,125.1,122.4486198
292.1,120.6,117.8472025
284,118.49,115.6917324
279.2,113.06,110.1511132
279.9,461.77,474.8971845
276.4,449.37,461.7636412
266.8,436.54,448.1818962
256.2,422.43,433.2540543
249.8,414.52,424.8898304
262.3,415.59,426.0210907
266.7,413.67,423.9912071
251.8,399.13,408.6252509
239.7,389.51,398.4649883
231.9,383.31,391.9195199
223.9,374.76,382.8967281
214,366.21,373.8782682
206.8,356.59,363.7365567
201,342.91,349.3249171
194.6,327.94,333.5688769
189.7,324.95,330.4237942
184.2,341.41,347.7454526
200.9,361.5,368.9121113
228,368.13,375.9030811
246.7,367.92,375.6816063
335.8,364.71,372.2965405
465,350.39,357.2034396
481.7,338.42,344.5975132
454.6,338.42,344.5975132
508.3,355.95,363.0620555
604.5,377.75,386.0515821
674.6,412.81,423.0820491
679.5,438.04,449.7693948
646.7,427.13,438.2254114
606.7,424.36,435.2953534
564.8,437.18,448.8592161
521.9,774.55,807.8273029
470.9,735.37,765.9898286
424.3,725.74,755.7112888
402.3,723.81,753.65154
375.7,711.61,740.6331645
337.8,696.83,724.8659765
319.5,686.56,713.9128463
341.8,683.35,710.4898124
347.6,682.71,709.8073664
312.5,676.93,703.6444501
304.3,676.28,702.9514367
313.1,672.43,698.846866
304.3,655.73,681.0466773
290.2,661.51,687.2067067
287,652.52,677.6259735
285.4,633.25,657.0964852
286.2,623.62,646.8406269
288.7,615.91,638.6313147
285,604.99,627.0068698
275.5,592.15,613.3428108
265.5,574.81,594.8975036
259.3,558.11,577.141566
254.1,543.34,561.4450044
242.8,539.49,557.3546553
230.5,535.63,553.2541792
219.8,527.28,544.3857093
208.4,517.01,533.4813439
199.5,511.23,527.3459721
192.6,511.87,528.0252617
184.9,504.16,519.842944
174,303.42,307.7971193
162.6,291.02,294.7824392
154.2,281,284.2754663
149.5,280.63,283.8876574
143.8,280.81,284.0763196
136.9,268.23,270.8982404
132.3,252.73,254.6828212
129.1,244.89,246.4906182
125,245.44,247.0651052
121.1,241.79,243.2532384
118.4,231.21,232.21277
114.4,222.1,222.7171871
111,218.45,218.9156746
107.9,218.63,219.1031055
104.5,217.9,218.3429958
100.4,215.53,215.8757321
98,216.99,217.3955609
97,224.65,225.3740622
94.3,231.21,232.21277
89.8,236.5,237.7313531
87.6,249.81,251.630858
85.3,273.52,276.4379064
82,284.1,287.5251665
81.4,276.98,280.0626517
80,266.77,269.3698146
78.5,250.54,252.3937624
80.3,235.96,237.1678663
86.2,225.2,225.9472226
80,215.72,216.0735018
83,203.13,202.9794834
86.8,200.4,200.1431957
91,233.12,234.2049142
96.4,233.12,234.2049142
101.3,224.52,225.2385936
107.9,225.96,226.739289
114.8,224.17,224.873881
114.5,230.25,231.2116505
115.5,232.4,233.4538969
113.9,218.44,218.9052619
112.7,222.02,222.6338476
111.3,224.52,225.2385936
110.9,218.79,219.2697143
110.1,205.19,205.1204116
108.6,213.42,213.6797761
108.5,227.03,227.8545584
108.4,219.87,220.3944119
107.5,248.87,250.6485735
107,297.22,301.2881602
105.7,325.15,330.6341472
103.4,321.92,327.2373087
102.2,297.57,301.6555161
100.5,286.47,290.0101995
99.9,307.24,311.8090471
98.5,328.73,334.3999607
97.6,328.01,333.6425154
96.6,318.7,323.8517624
97.2,304.74,309.1833063
95.6,294.71,298.6539967
93.9,282.18,285.512346
91.5,264.63,267.1299006
88.9,243.86,245.4148521
88,217,217.4059717
87.9,135.19,132.7867446
89.2,138.17,135.8451858
94,140.4,138.1353468
103,142.26,140.0464613
122.7,184.84,183.9993789
129.5,215.9,216.2608671
117.9,201.95,201.7534067
116,192.28,191.7137401
123.3,182.98,182.0722205
116.6,171.27,169.953296
104.6,164.39,162.8448404
103.9,169.22,167.8342764
104.7,173.31,172.0627583
105.3,178.33,177.2569207
105.5,177.4,176.2943145
105.3,175.17,173.9867584
105.8,172.94,171.6801026
103,167.73,166.2946111
99.5,151.74,149.7996439
98,145.98,143.8711795
96,140.96,138.7106474
94.3,135.56,133.1663605
94.1,132.22,129.740851
92.5,131.1,128.5928376
90.6,126.26,123.6357164
88.8,126.26,123.6357164
87.8,127.57,124.9767752
86.6,130.73,128.2136572
85.3,132.4,129.9253845
84.9,135.38,132.9816781
82,249.49,251.2964525
80.4,256.56,258.687292
80.4,265.75,268.3021352
81.1,272.46,275.3276626
86.2,271.4,274.2175266
94.4,279.53,282.7347861
97,303.2,307.5661019
94.8,310.63,315.3703507
91.2,282,285.3236612
89.6,261.15,263.4884049
89.2,250.9,252.7700105
87.5,247.72,249.4469742
86.3,244.19,245.759502
85.4,241.72,243.1801488
84.5,239.6,240.9668468
85.7,241.72,243.1801488
85.5,252.67,254.6201004
86.9,257.62,259.7958518
89.3,265.04,267.5590077
